4.7100000000e+0, -3.5117401571e+0
4.7200000000e+0, -3.6024969659e+0
4.7300000000e+0, -3.6828799875e+0
4.7400000000e+0, -3.7538585934e+0
4.7500000000e+0, -3.8136077089e+0
4.7600000000e+0, -3.8666611537e+0
4.7700000000e+0, -3.9076112494e+0
4.7800000000e+0, -3.9281373684e+0
4.7900000000e+0, -3.9505212802e+0
4.8000000000e+0, -3.9667742282e+0
4.8100000000e+0, -3.9639893692e+0
4.8200000000e+0, -3.9414236671e+0
4.8300000000e+0, -3.9189906469e+0
4.8400000000e+0, -3.8767265827e+0
4.8500000000e+0, -3.8242158518e+0
4.8600000000e+0, -3.7720272331e+0
4.8700000000e+0, -3.7047794665e+0
4.8800000000e+0, -3.6221475695e+0
4.8900000000e+0, -3.5268077519e+0
4.9000000000e+0, -3.4369551693e+0
4.9100000000e+0, -3.3348072013e+0
4.9200000000e+0, -3.2093353881e+0
4.9300000000e+0, -3.0842228728e+0
4.9400000000e+0, -2.9541163602e+0
4.9500000000e+0, -2.8098331202e+0
4.9600000000e+0, -2.6476637817e+0
4.9700000000e+0, -2.5012225700e+0
4.9800000000e+0, -2.3795712198e+0
4.9862958296e+0, -2.2448810326e+0
